time,类型,日期,小时,实时电价,1.0模型预测实时电价,2.0模型预测实时电价,日前电价,1.0模型预测日前电价,2.0模型预测日前电价
2026-03-06 22:00:00,星期五,2026-03-06,22.0,629.657,376.1014,461.4844,490.5,416.2837,394.4624
2026-03-06 23:00:00,星期五,2026-03-06,23.0,714.262,372.9626,456.0439,490.5,415.9422,383.0199
2026-03-07 00:00:00,星期五,2026-03-06,24.0,642.046,359.4066,437.0721,471.5,399.0382,365.5453
2026-03-07 01:00:00,星期六,2026-03-07,1.0,502.637,345.3559,383.068,400.5,413.0082,426.7148
2026-03-07 02:00:00,星期六,2026-03-07,2.0,433.52,337.1178,367.7923,393.0,402.067,416.4664
2026-03-07 03:00:00,星期六,2026-03-07,3.0,425.193,333.1364,380.2628,402.5,388.4549,393.7697
2026-03-07 04:00:00,星期六,2026-03-07,4.0,426.062,335.3591,376.5102,399.0,386.2267,390.8312
2026-03-07 05:00:00,星期六,2026-03-07,5.0,420.807,338.8511,370.3952,395.5,382.7809,386.754
2026-03-07 06:00:00,星期六,2026-03-07,6.0,421.449,338.0745,380.1048,399.0,377.3087,390.9599
2026-03-07 07:00:00,星期六,2026-03-07,7.0,427.512,321.4152,353.0221,378.44,387.1315,369.1079
2026-03-07 08:00:00,星期六,2026-03-07,8.0,407.612,239.5036,346.6608,385.8,303.7238,304.9209
2026-03-07 09:00:00,星期六,2026-03-07,9.0,24.751,121.4121,209.0217,306.0,172.1938,186.44
2026-03-07 10:00:00,星期六,2026-03-07,10.0,-80.0,-23.3593,-21.3838,-74.125,-14.1196,66.8768
2026-03-07 11:00:00,星期六,2026-03-07,11.0,-80.0,-49.6607,-41.4242,-75.0,-34.121,13.6854
2026-03-07 12:00:00,星期六,2026-03-07,12.0,-80.0,-66.8966,-57.0663,-75.0,-46.3226,-21.1163
2026-03-07 13:00:00,星期六,2026-03-07,13.0,-80.0,-85.1517,-75.7959,-75.0,-62.1017,-61.1827
2026-03-07 14:00:00,星期六,2026-03-07,14.0,-80.0,-62.8444,-59.3664,-75.0,-42.1329,-22.8907
2026-03-07 15:00:00,星期六,2026-03-07,15.0,-80.0,-36.4553,-22.9088,-75.0,-34.8576,17.0689
2026-03-07 16:00:00,星期六,2026-03-07,16.0,-77.809,20.7959,79.2815,59.0,70.0532,116.0771
2026-03-07 17:00:00,星期六,2026-03-07,17.0,394.641,323.9887,317.0874,356.05,379.5186,368.3387
2026-03-07 18:00:00,星期六,2026-03-07,18.0,445.595,389.3225,416.5608,450.125,490.3868,489.0957
2026-03-07 19:00:00,星期六,2026-03-07,19.0,466.575,400.5324,416.8707,442.5,499.3379,500.0092
2026-03-07 20:00:00,星期六,2026-03-07,20.0,462.35,388.3956,392.5804,416.125,470.8572,467.3154
2026-03-07 21:00:00,星期六,2026-03-07,21.0,497.983,375.4902,376.1981,400.5,446.4462,439.6223
2026-03-07 22:00:00,星期六,2026-03-07,22.0,530.126,361.0255,342.9023,375.0,423.7647,403.341
2026-03-07 23:00:00,星期六,2026-03-07,23.0,563.025,345.1251,329.7942,368.0,395.238,379.3673
2026-03-08 00:00:00,星期六,2026-03-07,24.0,495.916,327.4192,295.7176,326.67,355.6047,348.6264
2026-03-08 01:00:00,星期日,2026-03-08,1.0,427.178,270.3013,292.424,320.0,333.2475,348.7565
2026-03-08 02:00:00,星期日,2026-03-08,2.0,409.284,243.1563,272.9463,304.0,288.8625,314.3447
2026-03-08 03:00:00,星期日,2026-03-08,3.0,393.134,228.4487,207.0193,233.2,275.8437,302.241
2026-03-08 04:00:00,星期日,2026-03-08,4.0,377.163,213.9881,199.0865,220.5,266.99,288.8966
2026-03-08 05:00:00,星期日,2026-03-08,5.0,388.519,224.8847,198.086,220.5,265.2424,280.2808
2026-03-08 06:00:00,星期日,2026-03-08,6.0,355.302,204.089,237.931,268.5,234.163,271.2453
2026-03-08 07:00:00,星期日,2026-03-08,7.0,317.335,162.8468,191.0555,218.0,242.9656,252.1446
2026-03-08 08:00:00,星期日,2026-03-08,8.0,361.586,145.4205,243.1775,283.75,208.7818,212.3742
2026-03-08 09:00:00,星期日,2026-03-08,9.0,438.467,47.4901,116.606,181.5,76.2701,104.1776
2026-03-08 10:00:00,星期日,2026-03-08,10.0,504.124,-47.9907,-53.5543,-75.0,-36.8,-0.3622
2026-03-08 11:00:00,星期日,2026-03-08,11.0,422.979,-65.565,-58.4324,-75.0,-61.8313,-36.316
2026-03-08 12:00:00,星期日,2026-03-08,12.0,420.32,-82.2466,-70.3222,-75.0,-78.6167,-65.7899
2026-03-08 13:00:00,星期日,2026-03-08,13.0,298.715,-84.8047,-74.6651,-75.0,-79.7118,-77.3729
2026-03-08 14:00:00,星期日,2026-03-08,14.0,56.82,-57.2439,-55.1085,-75.0,-58.4931,-29.4551
2026-03-08 15:00:00,星期日,2026-03-08,15.0,-80.0,-20.4109,24.0756,0.0,4.3645,54.7979
2026-03-08 16:00:00,星期日,2026-03-08,16.0,392.719,179.5445,209.5296,240.0,158.775,175.6097
2026-03-08 17:00:00,星期日,2026-03-08,17.0,587.791,404.8487,415.8748,453.5,375.5885,363.2738
2026-03-08 18:00:00,星期日,2026-03-08,18.0,555.244,438.8795,480.8114,497.0,434.4006,433.2659
2026-03-08 19:00:00,星期日,2026-03-08,19.0,503.468,450.7477,491.8794,503.0,449.6012,458.6733
2026-03-08 20:00:00,星期日,2026-03-08,20.0,519.754,447.2758,491.4375,500.5,444.8663,448.6646
2026-03-08 21:00:00,星期日,2026-03-08,21.0,647.223,441.4271,489.4724,500.0,438.6267,439.6622
2026-03-08 22:00:00,星期日,2026-03-08,22.0,627.016,427.846,461.3301,473.875,421.2756,416.7357
2026-03-08 23:00:00,星期日,2026-03-08,23.0,628.243,414.675,428.5655,453.25,407.1157,400.756
2026-03-09 00:00:00,星期日,2026-03-08,24.0,548.67,387.0409,398.9873,420.75,373.7563,372.8411
2026-03-09 01:00:00,星期一,2026-03-09,1.0,479.48,321.0236,359.9486,385.41,353.9475,371.1292
2026-03-09 02:00:00,星期一,2026-03-09,2.0,393.617,285.1919,338.2565,376.5,312.805,336.529
2026-03-09 03:00:00,星期一,2026-03-09,3.0,364.072,261.2488,268.7907,300.19,255.6464,300.9505
2026-03-09 04:00:00,星期一,2026-03-09,4.0,102.753,215.4009,249.8858,280.0,221.4087,277.6754
2026-03-09 05:00:00,星期一,2026-03-09,5.0,192.79,213.2102,251.514,278.0,209.4221,263.2485
2026-03-09 06:00:00,星期一,2026-03-09,6.0,-52.461,204.246,234.5427,255.5,208.5437,252.5235
2026-03-09 07:00:00,星期一,2026-03-09,7.0,428.48,177.6969,270.9463,297.0,265.6963,247.6479
2026-03-09 08:00:00,星期一,2026-03-09,8.0,146.422,119.3395,222.1111,268.0,189.6702,183.7754
2026-03-09 09:00:00,星期一,2026-03-09,9.0,-57.921,3.5841,95.5014,150.0,61.9312,118.4713
2026-03-09 10:00:00,星期一,2026-03-09,10.0,-80.0,-62.7189,-33.9493,-43.97,-26.9835,7.5679
2026-03-09 11:00:00,星期一,2026-03-09,11.0,-80.0,-67.0885,-47.1326,-45.0,-61.0916,-33.0359
2026-03-09 12:00:00,星期一,2026-03-09,12.0,-80.0,-77.3789,-84.1199,-73.875,-78.8016,-65.7368
2026-03-09 13:00:00,星期一,2026-03-09,13.0,-80.0,-77.4341,-82.6898,-74.75,-84.6451,-73.1895
2026-03-09 14:00:00,星期一,2026-03-09,14.0,-80.0,-75.1931,-91.3353,-72.0,-82.5964,-72.2329
2026-03-09 15:00:00,星期一,2026-03-09,15.0,-80.0,-50.2204,-55.4249,-74.5,-66.405,-28.2302
2026-03-09 16:00:00,星期一,2026-03-09,16.0,-80.0,-8.3394,10.3743,-13.43,-1.5533,52.4437
2026-03-09 17:00:00,星期一,2026-03-09,17.0,267.714,349.8837,312.2349,359.5,339.0092,329.1096
2026-03-09 18:00:00,星期一,2026-03-09,18.0,497.485,445.4962,502.0645,536.5,484.8832,478.3805
2026-03-09 19:00:00,星期一,2026-03-09,19.0,548.513,462.9675,536.4345,571.5,507.2329,518.2067
2026-03-09 20:00:00,星期一,2026-03-09,20.0,513.726,457.1434,517.2837,548.875,494.0221,501.4322
2026-03-09 21:00:00,星期一,2026-03-09,21.0,497.591,448.4319,513.4818,546.375,484.2741,487.1429
2026-03-09 22:00:00,星期一,2026-03-09,22.0,503.994,435.9561,485.5545,521.505,464.7694,460.2734
2026-03-09 23:00:00,星期一,2026-03-09,23.0,556.707,424.796,467.9967,508.5,445.0343,438.315
2026-03-10 00:00:00,星期一,2026-03-09,24.0,542.256,396.9608,439.1823,481.03,410.5463,404.5278
2026-03-10 01:00:00,星期二,2026-03-10,1.0,451.65,345.6091,412.8693,447.265,366.4377,384.3129
2026-03-10 02:00:00,星期二,2026-03-10,2.0,375.269,301.6949,370.2079,394.75,317.4975,348.9639
2026-03-10 03:00:00,星期二,2026-03-10,3.0,141.25,275.6152,336.8584,359.02,264.6201,305.1879
2026-03-10 04:00:00,星期二,2026-03-10,4.0,-21.589,241.7582,231.717,262.75,224.9864,287.8326
2026-03-10 05:00:00,星期二,2026-03-10,5.0,113.75,214.4652,245.4472,278.0,210.3495,267.4495
2026-03-10 06:00:00,星期二,2026-03-10,6.0,32.762,89.4541,192.25,214.0,177.6041,232.0804
2026-03-10 07:00:00,星期二,2026-03-10,7.0,125.632,168.2641,237.4398,248.5,196.2894,215.7759
2026-03-10 08:00:00,星期二,2026-03-10,8.0,-80.0,83.8562,133.6259,150.0,117.497,131.946
2026-03-10 09:00:00,星期二,2026-03-10,9.0,-80.0,-31.9724,7.7116,0.0,-36.1726,-6.3356
2026-03-10 10:00:00,星期二,2026-03-10,10.0,-80.0,-69.0062,-65.8779,-75.0,-72.1509,-77.4954
2026-03-10 11:00:00,星期二,2026-03-10,11.0,-80.0,-84.6037,-76.0001,-75.0,-72.3598,-77.371
2026-03-10 12:00:00,星期二,2026-03-10,12.0,-80.0,-85.2847,-77.4615,-72.0,-65.59,-76.9686
2026-03-10 13:00:00,星期二,2026-03-10,13.0,-80.0,-85.539,-77.6296,-72.0,-72.692,-77.6693
2026-03-10 14:00:00,星期二,2026-03-10,14.0,-80.0,-85.479,-73.4983,-74.5,-73.712,-77.126
2026-03-10 15:00:00,星期二,2026-03-10,15.0,-80.0,-64.4722,-56.0813,-74.5,-73.308,-72.5543
2026-03-10 16:00:00,星期二,2026-03-10,16.0,-80.0,-27.8535,28.9017,0.0,-23.7855,26.4593
2026-03-10 17:00:00,星期二,2026-03-10,17.0,156.002,309.3536,267.901,267.58,255.6963,285.7928
2026-03-10 18:00:00,星期二,2026-03-10,18.0,373.855,351.369,360.6232,367.0,362.0607,376.8909
2026-03-10 19:00:00,星期二,2026-03-10,19.0,348.28,363.5404,406.5771,418.883,387.5278,398.5822
2026-03-10 20:00:00,星期二,2026-03-10,20.0,406.95,356.7806,413.2274,423.75,351.3121,379.0503
2026-03-10 21:00:00,星期二,2026-03-10,21.0,338.713,352.5147,402.1292,412.398,362.8133,367.8313
2026-03-10 22:00:00,星期二,2026-03-10,22.0,329.302,347.4565,384.6384,400.0,326.4657,348.2305
2026-03-10 23:00:00,星期二,2026-03-10,23.0,359.297,346.0846,371.2301,387.5,318.8826,340.9926
2026-03-11 00:00:00,星期二,2026-03-10,24.0,348.258,307.5208,348.8238,359.625,288.8453,324.033
2026-03-11 01:00:00,星期三,2026-03-11,1.0,469.932,295.4156,340.5834,364.5,299.9946,328.447
2026-03-11 02:00:00,星期三,2026-03-11,2.0,432.599,292.9044,347.6378,373.51,311.2283,333.8224
2026-03-11 03:00:00,星期三,2026-03-11,3.0,427.374,285.6067,353.9506,374.3,317.8709,346.1923
2026-03-11 04:00:00,星期三,2026-03-11,4.0,460.592,292.8309,319.8112,332.5,321.344,356.1768
2026-03-11 05:00:00,星期三,2026-03-11,5.0,483.283,299.1854,367.5918,375.0,330.0315,378.8283
2026-03-11 06:00:00,星期三,2026-03-11,6.0,457.953,307.7505,366.2449,375.0,337.2382,381.0502
2026-03-11 07:00:00,星期三,2026-03-11,7.0,468.951,318.1013,383.3202,395.374,355.468,356.644
2026-03-11 08:00:00,星期三,2026-03-11,8.0,485.044,249.36,325.5564,350.698,295.4361,293.4367
2026-03-11 09:00:00,星期三,2026-03-11,9.0,490.713,141.0082,114.2466,160.5,145.8451,170.2632
2026-03-11 10:00:00,星期三,2026-03-11,10.0,351.147,-21.451,0.4297,6.0,-7.0201,51.0262
2026-03-11 11:00:00,星期三,2026-03-11,11.0,13.498,-48.8247,-48.9419,-75.0,-33.7301,12.6531
2026-03-11 12:00:00,星期三,2026-03-11,12.0,-57.111,-73.6353,-54.5119,-74.5,-45.2707,-21.2825
2026-03-11 13:00:00,星期三,2026-03-11,13.0,-79.101,-85.9684,-64.4963,-75.0,-61.4108,-67.8561
2026-03-11 14:00:00,星期三,2026-03-11,14.0,-77.554,-76.611,-51.1988,-75.0,-64.2441,-60.2527
2026-03-11 15:00:00,星期三,2026-03-11,15.0,15.577,-58.4439,-42.0744,-75.0,-52.0849,-31.9213
2026-03-11 16:00:00,星期三,2026-03-11,16.0,380.303,-21.2363,7.169,-50.0,-15.4762,41.9712
2026-03-11 17:00:00,星期三,2026-03-11,17.0,528.721,325.4767,234.9543,223.69,270.3123,272.6844
2026-03-11 18:00:00,星期三,2026-03-11,18.0,493.473,374.7568,397.4959,404.195,383.3151,397.9362
2026-03-11 19:00:00,星期三,2026-03-11,19.0,479.805,398.6622,417.9475,420.0,440.174,456.054
2026-03-11 20:00:00,星期三,2026-03-11,20.0,483.871,396.0108,416.4819,425.378,420.5627,445.8602
2026-03-11 21:00:00,星期三,2026-03-11,21.0,501.26,395.1764,434.6175,450.0,421.331,442.7221
2026-03-11 22:00:00,星期三,2026-03-11,22.0,501.766,394.1858,431.0974,450.98,407.703,432.2003
2026-03-11 23:00:00,星期三,2026-03-11,23.0,500.146,392.4117,429.9547,451.0,409.6346,429.2275
2026-03-12 00:00:00,星期三,2026-03-11,24.0,504.71,385.7827,422.0347,439.5,392.6885,409.5382
2026-03-12 01:00:00,星期四,2026-03-12,1.0,511.974,348.1196,445.9038,462.645,397.1304,422.3641
2026-03-12 02:00:00,星期四,2026-03-12,2.0,436.608,331.3674,417.8077,444.96,390.2413,412.9263
2026-03-12 03:00:00,星期四,2026-03-12,3.0,426.154,322.5439,394.9453,420.0,373.3593,394.5657
2026-03-12 04:00:00,星期四,2026-03-12,4.0,421.996,312.5418,390.5495,420.0,353.7737,379.9244
2026-03-12 05:00:00,星期四,2026-03-12,5.0,415.649,312.7542,395.4593,420.0,360.9687,376.6641
2026-03-12 06:00:00,星期四,2026-03-12,6.0,424.231,307.372,403.1237,420.0,363.131,371.2653
2026-03-12 07:00:00,星期四,2026-03-12,7.0,460.013,320.5783,401.2301,416.15,372.499,358.3937
2026-03-12 08:00:00,星期四,2026-03-12,8.0,470.064,193.5952,347.1087,410.0,285.2646,270.2319
2026-03-12 09:00:00,星期四,2026-03-12,9.0,386.744,38.0222,131.8102,227.0,81.3901,80.8791
2026-03-12 10:00:00,星期四,2026-03-12,10.0,-80.0,-53.1374,-32.7412,24.0,-50.188,-35.4311
2026-03-12 11:00:00,星期四,2026-03-12,11.0,-80.0,-69.8125,-80.3963,-70.0,-70.883,-73.4597
2026-03-12 12:00:00,星期四,2026-03-12,12.0,-80.0,-85.6412,-88.7471,-70.0,-71.1735,-75.6847
2026-03-12 13:00:00,星期四,2026-03-12,13.0,-80.0,-85.6429,-94.7681,-70.0,-72.9608,-75.6902
2026-03-12 14:00:00,星期四,2026-03-12,14.0,-80.0,-85.5948,-86.6608,-73.0,-73.1618,-76.3076
2026-03-12 15:00:00,星期四,2026-03-12,15.0,-80.0,-64.8034,-78.5272,-70.0,-75.2819,-76.8693
2026-03-12 16:00:00,星期四,2026-03-12,16.0,-80.0,-20.6586,-42.6883,-64.188,-28.0905,18.3105
2026-03-12 17:00:00,星期四,2026-03-12,17.0,329.489,346.9759,283.4664,310.068,325.4009,329.5645
2026-03-12 18:00:00,星期四,2026-03-12,18.0,521.9,427.5634,457.5155,469.375,466.686,477.696
2026-03-12 19:00:00,星期四,2026-03-12,19.0,542.158,448.8927,483.3597,490.75,494.2239,520.5763
2026-03-12 20:00:00,星期四,2026-03-12,20.0,504.096,442.6271,484.2006,501.25,479.2738,509.1372
2026-03-12 21:00:00,星期四,2026-03-12,21.0,510.186,434.1945,482.1131,502.5,471.6958,491.9344
2026-03-12 22:00:00,星期四,2026-03-12,22.0,513.297,430.241,478.3203,500.5,456.2679,477.4803
2026-03-12 23:00:00,星期四,2026-03-12,23.0,547.171,426.6919,460.7623,482.015,451.0484,468.8195
2026-03-13 00:00:00,星期四,2026-03-12,24.0,571.466,408.1687,453.1837,480.0,428.4343,454.2161
2026-03-13 01:00:00,星期五,2026-03-13,1.0,638.451,369.6098,487.1022,505.5,474.1999,472.6333
2026-03-13 02:00:00,星期五,2026-03-13,2.0,536.157,335.3053,455.9207,480.0,445.7725,443.048
2026-03-13 03:00:00,星期五,2026-03-13,3.0,480.897,305.2202,346.6611,370.375,410.3503,411.2445
2026-03-13 04:00:00,星期五,2026-03-13,4.0,425.868,279.3332,378.0427,399.0,386.6039,387.3251
2026-03-13 05:00:00,星期五,2026-03-13,5.0,394.247,266.7712,356.2173,385.5,354.4425,355.7413
2026-03-13 06:00:00,星期五,2026-03-13,6.0,384.644,254.533,345.3712,378.0,331.1318,333.6914
2026-03-13 07:00:00,星期五,2026-03-13,7.0,398.14,238.2603,356.6847,397.66,338.6465,310.9324
2026-03-13 08:00:00,星期五,2026-03-13,8.0,97.22,114.3167,200.24,265.013,211.4042,202.1465
2026-03-13 09:00:00,星期五,2026-03-13,9.0,-80.0,7.2891,74.2629,100.0,-14.7329,16.0967
2026-03-13 10:00:00,星期五,2026-03-13,10.0,-80.0,-59.5749,-77.0137,-75.0,-80.513,-76.3258
2026-03-13 11:00:00,星期五,2026-03-13,11.0,-80.0,-71.8764,-81.8297,-75.0,-74.7974,-75.5753
2026-03-13 12:00:00,星期五,2026-03-13,12.0,-80.0,-74.9192,-85.1283,-75.0,-74.7858,-74.4402
2026-03-13 13:00:00,星期五,2026-03-13,13.0,-80.0,-85.6229,-85.1391,-75.0,-76.0857,-74.7906
2026-03-13 14:00:00,星期五,2026-03-13,14.0,-80.0,-57.3467,-69.0335,-75.0,-77.2253,-58.3932
2026-03-13 15:00:00,星期五,2026-03-13,15.0,223.06,-33.7031,-49.1102,-66.625,-50.067,-5.7088
2026-03-13 16:00:00,星期五,2026-03-13,16.0,493.377,44.5881,34.6135,22.705,22.0031,81.0773
2026-03-13 17:00:00,星期五,2026-03-13,17.0,641.987,350.876,341.7956,389.905,316.0597,317.5025
2026-03-13 18:00:00,星期五,2026-03-13,18.0,593.146,396.9692,354.5149,374.0,406.226,409.8188
2026-03-13 19:00:00,星期五,2026-03-13,19.0,509.289,413.6079,414.7001,416.01,441.9594,445.7592
2026-03-13 20:00:00,星期五,2026-03-13,20.0,513.337,406.7925,459.142,482.5,413.6025,425.2836
2026-03-13 21:00:00,星期五,2026-03-13,21.0,504.712,401.3507,449.8578,471.5,409.4403,416.5174
2026-03-13 22:00:00,星期五,2026-03-13,22.0,612.258,392.9653,395.6297,410.5,372.0544,397.8027
2026-03-13 23:00:00,星期五,2026-03-13,23.0,652.896,393.0024,420.2921,450.5,384.6684,392.3335
2026-03-14 00:00:00,星期五,2026-03-13,24.0,657.775,373.9347,413.0552,450.0,375.3011,377.8959
2026-03-14 01:00:00,星期六,2026-03-14,1.0,387.32,361.7111,396.1094,400.0,410.1755,419.974
2026-03-14 02:00:00,星期六,2026-03-14,2.0,392.526,353.0236,390.2561,400.0,406.3512,418.6514
2026-03-14 03:00:00,星期六,2026-03-14,3.0,389.356,349.2921,373.7442,395.55,392.1854,402.2853
2026-03-14 04:00:00,星期六,2026-03-14,4.0,380.014,349.115,368.253,397.0,398.19,407.3819
2026-03-14 05:00:00,星期六,2026-03-14,5.0,375.761,351.0051,382.2991,400.0,392.4554,403.3913
2026-03-14 06:00:00,星期六,2026-03-14,6.0,374.415,352.4104,379.9366,398.0,392.2041,397.7041
2026-03-14 07:00:00,星期六,2026-03-14,7.0,353.578,349.9267,380.4122,398.0,398.5408,379.961
2026-03-14 08:00:00,星期六,2026-03-14,8.0,336.538,363.6033,400.9482,418.0,383.9298,394.5622
2026-03-14 09:00:00,星期六,2026-03-14,9.0,327.254,352.9636,508.3464,600.0,357.9481,361.3098
2026-03-14 10:00:00,星期六,2026-03-14,10.0,328.385,342.0635,506.7253,600.0,334.6772,361.8374
2026-03-14 11:00:00,星期六,2026-03-14,11.0,338.521,355.4995,507.7441,600.0,346.8269,390.8171
2026-03-14 12:00:00,星期六,2026-03-14,12.0,342.173,353.2144,495.9061,600.0,347.8269,378.6538
2026-03-14 13:00:00,星期六,2026-03-14,13.0,340.996,325.515,475.2987,580.0,326.3854,349.8074
2026-03-14 14:00:00,星期六,2026-03-14,14.0,372.06,349.4181,507.2491,600.0,333.2892,372.4662
2026-03-14 15:00:00,星期六,2026-03-14,15.0,373.747,355.696,498.2219,578.5,326.0248,362.9217
2026-03-14 16:00:00,星期六,2026-03-14,16.0,362.002,350.9158,369.7731,397.0,334.5985,351.0145
2026-03-14 17:00:00,星期六,2026-03-14,17.0,361.753,425.8204,373.1694,390.0,441.305,474.1151
2026-03-14 18:00:00,星期六,2026-03-14,18.0,350.301,430.1124,397.8126,402.0,448.156,481.3498
2026-03-14 19:00:00,星期六,2026-03-14,19.0,361.402,439.025,420.9231,422.0,467.4901,497.3446
2026-03-14 20:00:00,星期六,2026-03-14,20.0,362.875,438.7737,424.7401,423.5,464.0687,485.6573
2026-03-14 21:00:00,星期六,2026-03-14,21.0,369.239,443.4063,424.232,420.0,461.791,480.4875
2026-03-14 22:00:00,星期六,2026-03-14,22.0,366.799,444.2849,424.0425,420.0,452.057,476.0632
2026-03-14 23:00:00,星期六,2026-03-14,23.0,367.512,442.2905,426.9327,423.5,451.1765,470.0751
2026-03-15 00:00:00,星期六,2026-03-14,24.0,359.595,417.5242,416.7375,420.0,430.9246,449.9309
2026-03-15 01:00:00,星期日,2026-03-15,1.0,432.78,386.6834,463.3246,486.0,409.2607,435.5309
2026-03-15 02:00:00,星期日,2026-03-15,2.0,420.519,370.7289,454.4601,480.5,400.4802,423.2935
2026-03-15 03:00:00,星期日,2026-03-15,3.0,410.129,358.4802,407.8699,429.28,389.6418,409.2264
2026-03-15 04:00:00,星期日,2026-03-15,4.0,407.501,351.5096,398.9985,420.0,385.2843,406.489
2026-03-15 05:00:00,星期日,2026-03-15,5.0,408.657,355.6757,396.7142,424.0,384.4509,403.6564
2026-03-15 06:00:00,星期日,2026-03-15,6.0,410.075,361.9359,393.3672,417.5,392.286,411.7609
2026-03-15 07:00:00,星期日,2026-03-15,7.0,409.285,345.5621,399.2084,428.72,390.9866,399.8932
2026-03-15 08:00:00,星期日,2026-03-15,8.0,407.008,280.1572,371.6088,409.125,342.1305,332.1083
2026-03-15 09:00:00,星期日,2026-03-15,9.0,139.857,181.1055,274.8116,384.5,199.5971,238.1773
2026-03-15 10:00:00,星期日,2026-03-15,10.0,-56.846,75.0929,64.8077,116.577,118.8714,153.5264
2026-03-15 11:00:00,星期日,2026-03-15,11.0,-41.174,43.7406,9.4098,15.0,87.4919,138.9157
2026-03-15 12:00:00,星期日,2026-03-15,12.0,28.677,-33.4694,-8.3755,49.0,44.3411,102.5867
2026-03-15 13:00:00,星期日,2026-03-15,13.0,8.815,-38.9117,-26.9973,0.0,-5.9329,59.4012
2026-03-15 14:00:00,星期日,2026-03-15,14.0,-12.532,-15.5295,10.0349,0.0,39.7061,88.8807
2026-03-15 15:00:00,星期日,2026-03-15,15.0,-9.72,-15.2431,13.751,31.0,56.0008,115.9274
2026-03-15 16:00:00,星期日,2026-03-15,16.0,-32.861,109.8318,96.9413,86.5,147.3338,183.3073
2026-03-15 17:00:00,星期日,2026-03-15,17.0,479.498,428.8434,393.3852,414.5,367.444,377.9913
2026-03-15 18:00:00,星期日,2026-03-15,18.0,555.658,481.1675,478.4087,498.375,461.0614,458.8724
2026-03-15 19:00:00,星期日,2026-03-15,19.0,543.741,498.6799,568.8806,606.5,485.0024,487.6359
2026-03-15 20:00:00,星期日,2026-03-15,20.0,547.586,492.6254,409.525,400.5,482.1019,483.7606
2026-03-15 21:00:00,星期日,2026-03-15,21.0,540.79,492.6716,431.4972,431.25,485.2789,484.9884
2026-03-15 22:00:00,星期日,2026-03-15,22.0,557.659,494.6152,484.3495,499.725,488.263,486.9322
2026-03-15 23:00:00,星期日,2026-03-15,23.0,551.611,496.2671,526.387,550.373,496.7737,492.4541
2026-03-16 00:00:00,星期日,2026-03-15,24.0,559.15,481.3735,519.1655,541.54,476.0172,480.278
2026-03-16 01:00:00,星期一,2026-03-16,1.0,469.639,431.6675,446.3551,455.0,492.4461,515.4309
2026-03-16 02:00:00,星期一,2026-03-16,2.0,421.387,419.8507,441.4682,449.5,479.6695,500.8524
2026-03-16 03:00:00,星期一,2026-03-16,3.0,395.06,412.8024,433.9271,441.0,455.6443,477.9173
2026-03-16 04:00:00,星期一,2026-03-16,4.0,394.65,389.583,433.9813,441.0,453.5785,476.4681
2026-03-16 05:00:00,星期一,2026-03-16,5.0,401.108,394.0413,434.0458,441.0,451.4915,471.8855
2026-03-16 06:00:00,星期一,2026-03-16,6.0,449.776,393.7022,438.0964,441.0,464.0601,483.8741
2026-03-16 07:00:00,星期一,2026-03-16,7.0,641.639,422.1799,435.4497,442.5,468.1396,487.2568
