task,target_day,business_day,business_period,ds,hour_business,period,y_true,actual_available_at,source_file
dayahead,2026-08-06,2026-08-06,43,2026-08-06 10:45:00,11,33_64,418.16,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,73,2026-07-20 18:15:00,19,65_96,469.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-18,2026-07-18,18,2026-07-18 04:30:00,5,1_32,390.5,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-30,2026-07-30,64,2026-07-30 16:00:00,16,33_64,387.6,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,77,2026-07-19 19:15:00,20,65_96,396.77,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,86,2026-07-19 21:30:00,22,65_96,396.77,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,48,2026-07-29 12:00:00,12,33_64,331.14,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,6,2026-07-29 01:30:00,2,1_32,449.76,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,13,2026-07-29 03:15:00,4,1_32,416.21,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,88,2026-07-19 22:00:00,22,65_96,396.77,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,62,2026-07-29 15:30:00,16,33_64,400.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-24,2026-07-24,49,2026-07-24 12:15:00,13,33_64,172.02,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,20,2026-07-29 05:00:00,5,1_32,422.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,78,2026-07-19 19:30:00,20,65_96,396.77,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,80,2026-07-29 20:00:00,20,65_96,772.83,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,86,2026-07-29 21:30:00,22,65_96,772.83,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,81,2026-07-29 20:15:00,21,65_96,772.83,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-23,2026-07-23,78,2026-07-23 19:30:00,20,65_96,555.88,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,55,2026-07-16 13:45:00,14,33_64,352.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,49,2026-07-16 12:15:00,13,33_64,336.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,64,2026-07-16 16:00:00,16,33_64,708.32,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,76,2026-07-19 19:00:00,19,65_96,397.3,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,90,2026-07-16 22:30:00,23,65_96,464.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-17,2026-07-17,91,2026-07-17 22:45:00,23,65_96,386.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,69,2026-07-16 17:15:00,18,65_96,414.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,64,2026-07-20 16:00:00,16,33_64,134.98,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,78,2026-07-16 19:30:00,20,65_96,765.22,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,70,2026-07-20 17:30:00,18,65_96,399.81,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,51,2026-07-16 12:45:00,13,33_64,338.27,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,9,2026-07-20 02:15:00,3,1_32,432.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-30,2026-07-30,66,2026-07-30 16:30:00,17,65_96,399.21,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-17,2026-07-17,41,2026-07-17 10:15:00,11,33_64,401.28,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,71,2026-07-20 17:45:00,18,65_96,416.63,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,21,2026-07-16 05:15:00,6,1_32,401.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,34,2026-07-16 08:30:00,9,33_64,350.77,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,68,2026-07-16 17:00:00,17,65_96,411.67,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-18,2026-07-18,39,2026-07-18 09:45:00,10,33_64,-80.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,62,2026-07-16 15:30:00,16,33_64,395.26,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,79,2026-07-19 19:45:00,20,65_96,396.77,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,63,2026-07-16 15:45:00,16,33_64,692.03,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,89,2026-07-20 22:15:00,23,65_96,1500.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,17,2026-07-29 04:15:00,5,1_32,412.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,30,2026-07-19 07:30:00,8,1_32,339.74,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,77,2026-07-29 19:15:00,20,65_96,772.83,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-17,2026-07-17,52,2026-07-17 13:00:00,13,33_64,375.34,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,8,2026-07-29 02:00:00,2,1_32,434.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,88,2026-07-29 22:00:00,22,65_96,772.83,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,79,2026-07-29 19:45:00,20,65_96,772.83,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,82,2026-07-29 20:30:00,21,65_96,772.83,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-30,2026-07-30,61,2026-07-30 15:15:00,16,33_64,364.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,81,2026-07-19 20:15:00,21,65_96,396.75,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,84,2026-07-19 21:00:00,21,65_96,396.77,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,27,2026-07-29 06:45:00,7,1_32,378.55,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,87,2026-07-29 21:45:00,22,65_96,772.83,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,91,2026-07-29 22:45:00,23,65_96,474.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,66,2026-07-29 16:30:00,17,65_96,436.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,75,2026-07-19 18:45:00,19,65_96,396.44,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,75,2026-07-29 18:45:00,19,65_96,490.52,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,26,2026-07-29 06:30:00,7,1_32,386.44,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-17,2026-07-17,87,2026-07-17 21:45:00,22,65_96,387.5,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,83,2026-07-29 20:45:00,21,65_96,772.83,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,11,2026-07-20 02:45:00,3,1_32,432.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-30,2026-07-30,69,2026-07-30 17:15:00,18,65_96,414.2,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,96,2026-07-20 00:00:00,24,65_96,395.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-17,2026-07-17,53,2026-07-17 13:15:00,14,33_64,376.1,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,30,2026-07-29 07:30:00,8,1_32,360.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,85,2026-07-19 21:15:00,22,65_96,396.77,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,14,2026-07-29 03:30:00,4,1_32,414.5,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,80,2026-07-19 20:00:00,20,65_96,396.77,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,22,2026-07-16 05:30:00,6,1_32,398.29,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,19,2026-07-29 04:45:00,5,1_32,416.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,14,2026-07-16 03:30:00,4,1_32,398.33,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,21,2026-07-19 05:15:00,6,1_32,484.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,15,2026-07-16 03:45:00,4,1_32,398.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,19,2026-07-19 04:45:00,5,1_32,464.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,52,2026-07-16 13:00:00,13,33_64,341.98,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,20,2026-07-16 05:00:00,5,1_32,400.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,2,2026-07-16 00:30:00,1,1_32,404.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-17,2026-07-17,17,2026-07-17 04:15:00,5,1_32,393.5,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,17,2026-07-20 04:15:00,5,1_32,423.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,89,2026-07-29 22:15:00,23,65_96,772.83,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,29,2026-07-29 07:15:00,8,1_32,366.6,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,15,2026-07-29 03:45:00,4,1_32,412.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,18,2026-07-19 04:30:00,5,1_32,460.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,17,2026-07-16 04:15:00,5,1_32,397.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-29,2026-07-29,24,2026-07-29 06:00:00,6,1_32,407.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,58,2026-07-16 14:30:00,15,33_64,363.75,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,86,2026-07-16 21:30:00,22,65_96,765.22,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,43,2026-07-16 10:45:00,11,33_64,338.29,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,42,2026-07-16 10:30:00,11,33_64,338.29,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,31,2026-07-16 07:45:00,8,1_32,355.36,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,36,2026-07-16 09:00:00,9,33_64,342.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,41,2026-07-16 10:15:00,11,33_64,338.29,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,40,2026-07-16 10:00:00,10,33_64,338.29,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,6,2026-07-16 01:30:00,2,1_32,418.8,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,39,2026-07-16 09:45:00,10,33_64,338.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,18,2026-07-16 04:30:00,5,1_32,396.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,45,2026-07-16 11:15:00,12,33_64,316.25,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,35,2026-07-16 08:45:00,9,33_64,348.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,11,2026-07-16 02:45:00,3,1_32,403.33,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,37,2026-07-16 09:15:00,10,33_64,338.33,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,1,2026-07-16 00:15:00,1,1_32,406.67,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,24,2026-07-16 06:00:00,6,1_32,386.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,13,2026-07-16 03:15:00,4,1_32,400.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,70,2026-07-16 17:30:00,18,65_96,418.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,26,2026-07-16 06:30:00,7,1_32,374.19,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,28,2026-07-16 07:00:00,7,1_32,360.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,38,2026-07-16 09:30:00,10,33_64,338.29,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,89,2026-07-16 22:15:00,23,65_96,488.55,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,6,2026-07-20 01:30:00,2,1_32,507.2,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,16,2026-07-20 04:00:00,4,1_32,421.25,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-17,2026-07-17,5,2026-07-17 01:15:00,2,1_32,470.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,13,2026-07-20 03:15:00,4,1_32,426.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-18,2026-07-18,43,2026-07-18 10:45:00,11,33_64,-80.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,4,2026-07-16 01:00:00,1,1_32,403.66,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-17,2026-07-17,3,2026-07-17 00:45:00,1,1_32,412.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,14,2026-07-20 03:30:00,4,1_32,422.61,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,7,2026-07-16 01:45:00,2,1_32,414.33,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,73,2026-07-16 18:15:00,19,65_96,430.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-17,2026-07-17,55,2026-07-17 13:45:00,14,33_64,374.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,27,2026-07-16 06:45:00,7,1_32,365.66,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,22,2026-07-20 05:30:00,6,1_32,432.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,47,2026-07-16 11:45:00,12,33_64,312.65,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,5,2026-07-20 01:15:00,2,1_32,518.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,33,2026-07-16 08:15:00,9,33_64,354.42,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-19,2026-07-19,24,2026-07-19 06:00:00,6,1_32,412.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,19,2026-07-16 04:45:00,5,1_32,398.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-20,2026-07-20,4,2026-07-20 01:00:00,1,1_32,426.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
dayahead,2026-07-16,2026-07-16,23,2026-07-16 05:45:00,6,1_32,394.0,2026-09-19T06:34:53.854728+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
