market_date,endpoint_id,metric_name,metric_value,value_unit,dimension_json,raw_response_id
2023-04-25,10150,实时/日前申报均价,384.803300,NULL,{},6996
2023-04-25,10152,日前平均出清均价,476.770000,NULL,{},6994
2023-04-25,10155,实时平均出清均价,413.440000,NULL,{},6995
2023-04-26,10150,实时/日前申报均价,413.436700,NULL,{},7005
2023-04-26,10152,日前平均出清均价,410.120000,NULL,{},7003
2023-04-26,10155,实时平均出清均价,420.200000,NULL,{},7004
2023-04-27,10150,实时/日前申报均价,397.440000,NULL,{},7014
2023-04-27,10152,日前平均出清均价,456.250000,NULL,{},7012
2023-04-27,10155,实时平均出清均价,460.510000,NULL,{},7013
2023-04-28,10150,实时/日前申报均价,390.700000,NULL,{},7023
2023-04-28,10152,日前平均出清均价,1718.250000,NULL,{},7021
2023-04-28,10155,实时平均出清均价,441.200000,NULL,{},7022
2023-07-26,10150,实时/日前申报均价,418.680000,NULL,{},7824
2023-07-26,10152,日前平均出清均价,1429.260000,NULL,{},7822
2023-07-26,10155,实时平均出清均价,1102.010000,NULL,{},7823
2023-10-24,10150,实时/日前申报均价,164.576700,NULL,{},8634
2023-10-24,10152,日前平均出清均价,287.700000,NULL,{},8632
2023-10-24,10155,实时平均出清均价,299.210000,NULL,{},8633
2023-10-25,10150,实时/日前申报均价,159.990000,NULL,{},8643
2023-10-25,10152,日前平均出清均价,387.020000,NULL,{},8641
2023-10-25,10155,实时平均出清均价,446.730000,NULL,{},8642
2023-10-26,10150,实时/日前申报均价,154.063300,NULL,{},8652
2023-10-26,10152,日前平均出清均价,402.780000,NULL,{},8650
2023-10-26,10155,实时平均出清均价,374.890000,NULL,{},8651
2023-12-13,10150,实时/日前申报均价,190.320000,NULL,{},9084
2023-12-13,10152,日前平均出清均价,249.820000,NULL,{},9082
2023-12-13,10155,实时平均出清均价,273.310000,NULL,{},9083
2023-12-14,10150,实时/日前申报均价,169.540000,NULL,{},9093
2023-12-14,10152,日前平均出清均价,86.670000,NULL,{},9091
2023-12-14,10155,实时平均出清均价,150.550000,NULL,{},9092
2023-12-15,10150,实时/日前申报均价,178.030000,NULL,{},9102
2023-12-15,10152,日前平均出清均价,133.830000,NULL,{},9100
2023-12-15,10155,实时平均出清均价,113.850000,NULL,{},9101
2023-12-16,10152,日前平均出清均价,310.180000,NULL,{},9109
2024-03-09,10155,实时平均出清均价,339.940000,NULL,{},9866
2024-03-10,10150,实时/日前申报均价,186.440000,NULL,{},9876
2024-03-10,10152,日前平均出清均价,268.740000,NULL,{},9874
2024-03-10,10155,实时平均出清均价,226.930000,NULL,{},9875
2024-03-11,10150,实时/日前申报均价,198.530000,NULL,{},9885
2024-03-11,10152,日前平均出清均价,415.040000,NULL,{},9883
2024-03-11,10155,实时平均出清均价,301.760000,NULL,{},9884
2024-03-12,10150,实时/日前申报均价,194.200000,NULL,{},9894
2024-03-12,10152,日前平均出清均价,350.080000,NULL,{},9892
2024-03-12,10155,实时平均出清均价,357.190000,NULL,{},9893
2024-03-13,10150,实时/日前申报均价,196.540000,NULL,{},9903
2024-03-13,10152,日前平均出清均价,396.160000,NULL,{},9901
2024-03-13,10155,实时平均出清均价,401.160000,NULL,{},9902
2024-03-14,10150,实时/日前申报均价,185.660000,NULL,{},9912
2024-03-14,10152,日前平均出清均价,266.170000,NULL,{},9910
2024-03-14,10155,实时平均出清均价,224.010000,NULL,{},9911
2024-03-15,10150,实时/日前申报均价,183.810000,NULL,{},9921
2024-03-15,10152,日前平均出清均价,236.630000,NULL,{},9919
2024-03-15,10155,实时平均出清均价,238.170000,NULL,{},9920
2024-03-16,10150,实时/日前申报均价,183.830000,NULL,{},9930
2024-03-16,10152,日前平均出清均价,470.700000,NULL,{},9928
2024-03-16,10155,实时平均出清均价,366.350000,NULL,{},9929
2024-03-17,10150,实时/日前申报均价,181.090000,NULL,{},9939
2024-03-17,10152,日前平均出清均价,353.680000,NULL,{},9937
2024-03-17,10155,实时平均出清均价,354.630000,NULL,{},9938
2024-03-18,10150,实时/日前申报均价,170.830000,NULL,{},9948
2024-03-18,10152,日前平均出清均价,139.560000,NULL,{},9946
2024-03-23,10150,实时/日前申报均价,171.550000,NULL,{},9993
2024-03-24,10150,实时/日前申报均价,175.060000,NULL,{},10002
2024-03-25,10150,实时/日前申报均价,175.070000,NULL,{},10011
2024-03-26,10150,实时/日前申报均价,171.710000,NULL,{},10020
2024-03-27,10150,实时/日前申报均价,171.700000,NULL,{},10029
2024-03-28,10150,实时/日前申报均价,171.720000,NULL,{},10038
2024-03-29,10150,实时/日前申报均价,170.020000,NULL,{},10047
2024-03-30,10150,实时/日前申报均价,173.790000,NULL,{},10056
2024-03-31,10150,实时/日前申报均价,173.780000,NULL,{},10065
2024-04-01,10150,实时/日前申报均价,174.990000,NULL,{},10074
2024-04-02,10150,实时/日前申报均价,174.290000,NULL,{},10083
2024-04-03,10150,实时/日前申报均价,174.970000,NULL,{},10092
2024-04-04,10150,实时/日前申报均价,175.020000,NULL,{},10101
2024-04-05,10150,实时/日前申报均价,174.270000,NULL,{},10110
2024-04-06,10150,实时/日前申报均价,174.260000,NULL,{},10119
2024-04-07,10150,实时/日前申报均价,174.970000,NULL,{},10128
2024-04-08,10150,实时/日前申报均价,174.260000,NULL,{},10137
2024-04-09,10150,实时/日前申报均价,174.990000,NULL,{},10146
2024-04-10,10150,实时/日前申报均价,174.990000,NULL,{},10155
2024-04-11,10150,实时/日前申报均价,175.020000,NULL,{},10164
2024-04-12,10150,实时/日前申报均价,175.020000,NULL,{},10173
2024-04-13,10150,实时/日前申报均价,175.020000,NULL,{},10182
2024-04-14,10150,实时/日前申报均价,174.920000,NULL,{},10191
2024-04-15,10150,实时/日前申报均价,174.920000,NULL,{},10200
2024-04-16,10150,实时/日前申报均价,194.200000,NULL,{},10209
2024-04-17,10150,实时/日前申报均价,196.540000,NULL,{},10218
2024-04-18,10150,实时/日前申报均价,185.660000,NULL,{},10227
2024-04-19,10150,实时/日前申报均价,183.810000,NULL,{},10236
2024-04-20,10150,实时/日前申报均价,174.960000,NULL,{},10245
2024-04-21,10150,实时/日前申报均价,175.000000,NULL,{},10254
2024-04-23,10150,实时/日前申报均价,174.240000,NULL,{},10272
2024-04-24,10150,实时/日前申报均价,174.240000,NULL,{},10281
2024-04-25,10150,实时/日前申报均价,174.240000,NULL,{},10290
2024-04-26,10150,实时/日前申报均价,174.250000,NULL,{},10299
2024-04-27,10150,实时/日前申报均价,174.240000,NULL,{},10308
2024-04-28,10150,实时/日前申报均价,172.880000,NULL,{},10317
2024-04-29,10150,实时/日前申报均价,173.590000,NULL,{},10326
2024-04-30,10150,实时/日前申报均价,172.960000,NULL,{},10335
2024-05-01,10150,实时/日前申报均价,172.930000,NULL,{},10344
2024-05-02,10150,实时/日前申报均价,172.990000,NULL,{},10353
2024-05-03,10150,实时/日前申报均价,172.950000,NULL,{},10362
2024-05-04,10150,实时/日前申报均价,173.040000,NULL,{},10371
2024-05-05,10150,实时/日前申报均价,173.030000,NULL,{},10380
2024-05-06,10150,实时/日前申报均价,173.040000,NULL,{},10389
2024-05-07,10150,实时/日前申报均价,172.990000,NULL,{},10398
2024-05-08,10150,实时/日前申报均价,172.960000,NULL,{},10407
2024-05-09,10150,实时/日前申报均价,172.970000,NULL,{},10416
2024-05-10,10150,实时/日前申报均价,172.950000,NULL,{},10425
2024-05-11,10150,实时/日前申报均价,173.100000,NULL,{},10434
2024-05-12,10150,实时/日前申报均价,173.000000,NULL,{},10443
2024-05-13,10150,实时/日前申报均价,173.050000,NULL,{},10452
2024-05-15,10150,实时/日前申报均价,172.950000,NULL,{},10470
2024-05-16,10150,实时/日前申报均价,172.970000,NULL,{},10479
2024-05-17,10150,实时/日前申报均价,172.970000,NULL,{},10488
2024-05-18,10150,实时/日前申报均价,172.920000,NULL,{},10497
2024-05-19,10150,实时/日前申报均价,173.000000,NULL,{},10506
2024-05-20,10150,实时/日前申报均价,173.000000,NULL,{},10515
2024-05-21,10150,实时/日前申报均价,146.260000,NULL,{},10524
2024-05-22,10150,实时/日前申报均价,172.970000,NULL,{},10533
2024-05-23,10150,实时/日前申报均价,172.970000,NULL,{},10542
2024-05-24,10150,实时/日前申报均价,172.970000,NULL,{},10551
2024-05-25,10150,实时/日前申报均价,172.970000,NULL,{},10560
2024-05-26,10150,实时/日前申报均价,173.020000,NULL,{},10569
2024-05-27,10150,实时/日前申报均价,173.020000,NULL,{},10578
2024-05-28,10150,实时/日前申报均价,172.950000,NULL,{},10587
2024-05-29,10150,实时/日前申报均价,172.970000,NULL,{},10596
2024-05-30,10150,实时/日前申报均价,172.870000,NULL,{},10605
2024-05-31,10150,实时/日前申报均价,172.840000,NULL,{},10614
2024-06-01,10150,实时/日前申报均价,172.870000,NULL,{},10623
2024-06-02,10150,实时/日前申报均价,172.870000,NULL,{},10632
2024-06-03,10150,实时/日前申报均价,172.870000,NULL,{},10641
2024-06-04,10150,实时/日前申报均价,172.820000,NULL,{},10650
2024-06-07,10150,实时/日前申报均价,172.870000,NULL,{},10677
2024-06-08,10150,实时/日前申报均价,172.760000,NULL,{},10686
2024-06-09,10150,实时/日前申报均价,172.810000,NULL,{},10695
2024-06-10,10150,实时/日前申报均价,172.810000,NULL,{},10704
2024-06-11,10150,实时/日前申报均价,172.810000,NULL,{},10713
2024-06-12,10150,实时/日前申报均价,172.290000,NULL,{},10722
2024-06-13,10150,实时/日前申报均价,172.630000,NULL,{},10731
2024-06-14,10150,实时/日前申报均价,172.830000,NULL,{},10740
2024-06-15,10150,实时/日前申报均价,172.880000,NULL,{},10749
2024-06-20,10150,实时/日前申报均价,172.710000,NULL,{},10794
2024-06-21,10150,实时/日前申报均价,172.810000,NULL,{},10803
2024-06-22,10150,实时/日前申报均价,172.750000,NULL,{},10812
2024-06-23,10150,实时/日前申报均价,172.780000,NULL,{},10821
2024-06-24,10150,实时/日前申报均价,172.780000,NULL,{},10830
2024-06-25,10150,实时/日前申报均价,172.780000,NULL,{},10839
2024-06-26,10150,实时/日前申报均价,172.780000,NULL,{},10848
2024-06-27,10150,实时/日前申报均价,172.780000,NULL,{},10857
2024-06-28,10150,实时/日前申报均价,172.780000,NULL,{},10866
2024-06-29,10150,实时/日前申报均价,172.780000,NULL,{},10875
2024-06-30,10150,实时/日前申报均价,172.810000,NULL,{},10884
2024-06-30,10155,实时平均出清均价,287.750000,NULL,{},10883
2024-07-01,10150,实时/日前申报均价,172.693300,NULL,{},10893
2024-07-01,10152,日前平均出清均价,336.910000,NULL,{},10891
2024-07-01,10155,实时平均出清均价,177.330000,NULL,{},10892
2024-07-02,10150,实时/日前申报均价,172.806700,NULL,{},10902
2024-07-02,10152,日前平均出清均价,284.260000,NULL,{},10900
2024-07-02,10155,实时平均出清均价,355.190000,NULL,{},10901
2024-07-03,10150,实时/日前申报均价,172.776700,NULL,{},10911
2024-07-03,10152,日前平均出清均价,212.110000,NULL,{},10909
2024-07-03,10155,实时平均出清均价,326.990000,NULL,{},10910
2024-07-04,10150,实时/日前申报均价,172.806700,NULL,{},10920
2024-07-04,10152,日前平均出清均价,308.220000,NULL,{},10918
2024-07-04,10155,实时平均出清均价,330.510000,NULL,{},10919
2024-07-05,10150,实时/日前申报均价,172.943300,NULL,{},10929
2024-07-05,10152,日前平均出清均价,258.520000,NULL,{},10927
2024-07-05,10155,实时平均出清均价,242.240000,NULL,{},10928
2024-07-06,10150,实时/日前申报均价,172.926700,NULL,{},10938
2024-07-06,10152,日前平均出清均价,214.480000,NULL,{},10936
2024-07-06,10155,实时平均出清均价,230.470000,NULL,{},10937
2024-07-07,10150,实时/日前申报均价,172.806700,NULL,{},10947
2024-07-07,10152,日前平均出清均价,361.540000,NULL,{},10945
2024-07-07,10155,实时平均出清均价,122.370000,NULL,{},10946
2024-07-08,10150,实时/日前申报均价,172.693300,NULL,{},10956
2024-07-08,10152,日前平均出清均价,346.500000,NULL,{},10954
2024-07-08,10155,实时平均出清均价,315.960000,NULL,{},10955
2024-07-09,10150,实时/日前申报均价,172.530000,NULL,{},10965
2024-07-09,10152,日前平均出清均价,297.290000,NULL,{},10963
2024-07-09,10155,实时平均出清均价,401.740000,NULL,{},10964
2024-07-10,10150,实时/日前申报均价,172.653300,NULL,{},10974
2024-07-10,10152,日前平均出清均价,0.030000,NULL,{},10972
2024-07-10,10155,实时平均出清均价,422.120000,NULL,{},10973
2024-07-11,10150,实时/日前申报均价,172.653300,NULL,{},10983
2024-07-11,10152,日前平均出清均价,276.740000,NULL,{},10981
2024-07-11,10155,实时平均出清均价,308.930000,NULL,{},10982
2024-07-12,10150,实时/日前申报均价,172.653300,NULL,{},10992
2024-07-12,10152,日前平均出清均价,339.180000,NULL,{},10990
2024-07-12,10155,实时平均出清均价,381.010000,NULL,{},10991
2024-07-13,10150,实时/日前申报均价,173.243300,NULL,{},11001
2024-07-13,10152,日前平均出清均价,429.590000,NULL,{},10999
2024-07-13,10155,实时平均出清均价,406.240000,NULL,{},11000
2024-07-14,10150,实时/日前申报均价,173.243300,NULL,{},11010
2024-07-14,10152,日前平均出清均价,184.570000,NULL,{},11008
2024-07-14,10155,实时平均出清均价,90.840000,NULL,{},11009
2024-07-15,10150,实时/日前申报均价,173.243300,NULL,{},11019
2024-07-15,10152,日前平均出清均价,258.670000,NULL,{},11017
2024-07-15,10155,实时平均出清均价,213.260000,NULL,{},11018
2024-07-16,10150,实时/日前申报均价,173.243300,NULL,{},11028
2024-07-16,10152,日前平均出清均价,318.060000,NULL,{},11026
2024-07-16,10155,实时平均出清均价,304.620000,NULL,{},11027
2024-07-17,10150,实时/日前申报均价,172.273300,NULL,{},11037
2024-07-17,10152,日前平均出清均价,289.050000,NULL,{},11035
2024-07-17,10155,实时平均出清均价,304.650000,NULL,{},11036
2024-07-18,10150,实时/日前申报均价,172.460000,NULL,{},11046
2024-07-18,10152,日前平均出清均价,164.200000,NULL,{},11044
2024-07-18,10155,实时平均出清均价,183.460000,NULL,{},11045
2024-07-19,10150,实时/日前申报均价,171.220000,NULL,{},11055
2024-07-19,10152,日前平均出清均价,190.060000,NULL,{},11053
2024-07-19,10155,实时平均出清均价,284.710000,NULL,{},11054
2024-07-20,10150,实时/日前申报均价,159.276700,NULL,{},11064
2024-07-20,10152,日前平均出清均价,174.190000,NULL,{},11062
2024-07-20,10155,实时平均出清均价,107.310000,NULL,{},11063
2024-07-21,10150,实时/日前申报均价,161.030000,NULL,{},11073
2024-07-21,10152,日前平均出清均价,181.790000,NULL,{},11071
2024-07-21,10155,实时平均出清均价,317.840000,NULL,{},11072
2024-07-22,10150,实时/日前申报均价,163.416700,NULL,{},11082
2024-07-22,10152,日前平均出清均价,251.860000,NULL,{},11080
2024-07-22,10155,实时平均出清均价,294.060000,NULL,{},11081
2024-07-23,10150,实时/日前申报均价,162.033300,NULL,{},11091
2024-07-23,10152,日前平均出清均价,300.990000,NULL,{},11089
2024-07-23,10155,实时平均出清均价,255.980000,NULL,{},11090
2024-07-24,10150,实时/日前申报均价,166.776700,NULL,{},11100
2024-07-24,10152,日前平均出清均价,152.850000,NULL,{},11098
2024-07-24,10155,实时平均出清均价,228.920000,NULL,{},11099
2024-07-25,10150,实时/日前申报均价,170.356700,NULL,{},11109
2024-07-25,10152,日前平均出清均价,219.830000,NULL,{},11107
2024-07-25,10155,实时平均出清均价,271.050000,NULL,{},11108
2024-07-26,10150,实时/日前申报均价,165.570000,NULL,{},11118
2024-07-26,10152,日前平均出清均价,189.320000,NULL,{},11116
2024-07-26,10155,实时平均出清均价,220.010000,NULL,{},11117
2024-07-27,10150,实时/日前申报均价,169.060000,NULL,{},11127
2024-07-27,10155,实时平均出清均价,311.730000,NULL,{},11126
2024-07-28,10150,实时/日前申报均价,147.656700,NULL,{},11136
2024-07-28,10152,日前平均出清均价,222.800000,NULL,{},11134
2024-07-28,10155,实时平均出清均价,288.680000,NULL,{},11135
2024-07-29,10150,实时/日前申报均价,145.183300,NULL,{},11145
2024-07-29,10152,日前平均出清均价,362.720000,NULL,{},11143
2024-07-29,10155,实时平均出清均价,424.000000,NULL,{},11144
2024-07-30,10150,实时/日前申报均价,143.516700,NULL,{},11154
2024-07-30,10152,日前平均出清均价,160.730000,NULL,{},11152
2024-07-30,10155,实时平均出清均价,191.860000,NULL,{},11153
2024-07-31,10150,实时/日前申报均价,130.630000,NULL,{},11163
2024-07-31,10152,日前平均出清均价,135.700000,NULL,{},11161
2024-07-31,10155,实时平均出清均价,203.910000,NULL,{},11162
2024-08-01,10150,实时/日前申报均价,128.586700,NULL,{},11172
2024-08-01,10152,日前平均出清均价,79.710000,NULL,{},11170
2024-08-01,10155,实时平均出清均价,141.980000,NULL,{},11171
2024-08-02,10150,实时/日前申报均价,159.660000,NULL,{},11181
2024-08-02,10152,日前平均出清均价,276.680000,NULL,{},11179
2024-08-02,10155,实时平均出清均价,374.960000,NULL,{},11180
2024-08-03,10150,实时/日前申报均价,159.660000,NULL,{},11190
2024-08-03,10152,日前平均出清均价,244.680000,NULL,{},11188
2024-08-03,10155,实时平均出清均价,343.100000,NULL,{},11189
2024-08-04,10150,实时/日前申报均价,159.660000,NULL,{},11199
2024-08-04,10152,日前平均出清均价,207.960000,NULL,{},11197
2024-08-04,10155,实时平均出清均价,244.490000,NULL,{},11198
2024-08-05,10150,实时/日前申报均价,159.660000,NULL,{},11208
2024-08-05,10152,日前平均出清均价,216.990000,NULL,{},11206
2024-08-05,10155,实时平均出清均价,156.740000,NULL,{},11207
2024-08-06,10150,实时/日前申报均价,159.660000,NULL,{},11217
2024-08-06,10152,日前平均出清均价,158.490000,NULL,{},11215
2024-08-06,10155,实时平均出清均价,316.180000,NULL,{},11216
2024-08-07,10150,实时/日前申报均价,159.660000,NULL,{},11226
2024-08-07,10152,日前平均出清均价,206.770000,NULL,{},11224
2024-08-07,10155,实时平均出清均价,313.620000,NULL,{},11225
2024-08-08,10150,实时/日前申报均价,159.660000,NULL,{},11235
2024-08-08,10152,日前平均出清均价,231.090000,NULL,{},11233
2024-08-08,10155,实时平均出清均价,201.190000,NULL,{},11234
2024-08-09,10150,实时/日前申报均价,159.660000,NULL,{},11244
2024-08-09,10152,日前平均出清均价,44.530000,NULL,{},11242
2024-08-09,10155,实时平均出清均价,100.840000,NULL,{},11243
2024-08-10,10150,实时/日前申报均价,159.660000,NULL,{},11253
2024-08-10,10152,日前平均出清均价,96.200000,NULL,{},11251
2024-08-10,10155,实时平均出清均价,97.470000,NULL,{},11252
2024-08-11,10150,实时/日前申报均价,159.660000,NULL,{},11262
2024-08-11,10152,日前平均出清均价,234.250000,NULL,{},11260
2024-08-11,10155,实时平均出清均价,322.150000,NULL,{},11261
2024-08-12,10150,实时/日前申报均价,159.660000,NULL,{},11271
2024-08-12,10152,日前平均出清均价,184.750000,NULL,{},11269
2024-08-12,10155,实时平均出清均价,234.340000,NULL,{},11270
2024-08-13,10150,实时/日前申报均价,159.660000,NULL,{},11280
2024-08-13,10152,日前平均出清均价,214.530000,NULL,{},11278
2024-08-13,10155,实时平均出清均价,254.330000,NULL,{},11279
2024-08-14,10150,实时/日前申报均价,159.660000,NULL,{},11289
2024-08-14,10152,日前平均出清均价,351.410000,NULL,{},11287
2024-08-14,10155,实时平均出清均价,378.870000,NULL,{},11288
2024-08-15,10150,实时/日前申报均价,159.526700,NULL,{},11298
2024-08-15,10152,日前平均出清均价,237.020000,NULL,{},11296
2024-08-15,10155,实时平均出清均价,278.390000,NULL,{},11297
2024-08-16,10152,日前平均出清均价,226.510000,NULL,{},11305
2024-08-16,10155,实时平均出清均价,261.590000,NULL,{},11306
2024-08-17,10150,实时/日前申报均价,159.526700,NULL,{},11316
2024-08-17,10152,日前平均出清均价,255.990000,NULL,{},11314
2024-08-17,10155,实时平均出清均价,274.740000,NULL,{},11315
2024-08-18,10150,实时/日前申报均价,159.526700,NULL,{},11325
2024-08-18,10152,日前平均出清均价,215.390000,NULL,{},11323
2024-08-18,10155,实时平均出清均价,250.420000,NULL,{},11324
2024-08-19,10150,实时/日前申报均价,159.526700,NULL,{},11334
2024-08-19,10152,日前平均出清均价,225.990000,NULL,{},11332
2024-08-19,10155,实时平均出清均价,306.790000,NULL,{},11333
2024-08-20,10150,实时/日前申报均价,159.526700,NULL,{},11343
2024-08-20,10152,日前平均出清均价,242.070000,NULL,{},11341
2024-08-20,10155,实时平均出清均价,284.330000,NULL,{},11342
2024-08-21,10150,实时/日前申报均价,159.526700,NULL,{},11352
2024-08-21,10152,日前平均出清均价,209.310000,NULL,{},11350
2024-08-21,10155,实时平均出清均价,256.460000,NULL,{},11351
2024-08-22,10150,实时/日前申报均价,159.526700,NULL,{},11361
2024-08-22,10152,日前平均出清均价,329.990000,NULL,{},11359
2024-08-22,10155,实时平均出清均价,347.560000,NULL,{},11360
2024-08-23,10150,实时/日前申报均价,159.526700,NULL,{},11370
2024-08-23,10152,日前平均出清均价,235.950000,NULL,{},11368
2024-08-23,10155,实时平均出清均价,339.880000,NULL,{},11369
2024-08-24,10150,实时/日前申报均价,159.526700,NULL,{},11379
2024-08-24,10152,日前平均出清均价,235.950000,NULL,{},11377
2024-08-24,10155,实时平均出清均价,201.410000,NULL,{},11378
2024-08-25,10150,实时/日前申报均价,159.526700,NULL,{},11388
2024-08-25,10152,日前平均出清均价,235.950000,NULL,{},11386
2024-08-25,10155,实时平均出清均价,168.220000,NULL,{},11387
2024-08-26,10150,实时/日前申报均价,159.526700,NULL,{},11397
2024-08-26,10152,日前平均出清均价,235.950000,NULL,{},11395
2024-08-26,10155,实时平均出清均价,230.160000,NULL,{},11396
2024-08-27,10150,实时/日前申报均价,159.526700,NULL,{},11406
2024-08-27,10152,日前平均出清均价,165.760000,NULL,{},11404
2024-08-27,10155,实时平均出清均价,260.280000,NULL,{},11405
2024-08-28,10150,实时/日前申报均价,159.526700,NULL,{},11415
2024-08-28,10152,日前平均出清均价,121.370000,NULL,{},11413
2024-08-28,10155,实时平均出清均价,189.540000,NULL,{},11414
2024-08-29,10150,实时/日前申报均价,159.526700,NULL,{},11424
2024-08-29,10152,日前平均出清均价,233.190000,NULL,{},11422
2024-08-29,10155,实时平均出清均价,334.400000,NULL,{},11423
2024-08-30,10150,实时/日前申报均价,159.526700,NULL,{},11433
2024-08-30,10152,日前平均出清均价,63.650000,NULL,{},11431
2024-08-30,10155,实时平均出清均价,49.740000,NULL,{},11432
2024-08-31,10150,实时/日前申报均价,159.526700,NULL,{},11442
2024-08-31,10152,日前平均出清均价,164.280000,NULL,{},11440
2024-08-31,10155,实时平均出清均价,384.500000,NULL,{},11441
2024-09-01,10150,实时/日前申报均价,159.526700,NULL,{},11451
2024-09-01,10152,日前平均出清均价,370.620000,NULL,{},11449
2024-09-01,10155,实时平均出清均价,440.410000,NULL,{},11450
2024-09-02,10150,实时/日前申报均价,159.526700,NULL,{},11460
2024-09-02,10152,日前平均出清均价,179.720000,NULL,{},11458
2024-09-02,10155,实时平均出清均价,279.980000,NULL,{},11459
2024-09-03,10150,实时/日前申报均价,159.526700,NULL,{},11469
2024-09-03,10152,日前平均出清均价,217.920000,NULL,{},11467
2024-09-03,10155,实时平均出清均价,267.450000,NULL,{},11468
2024-09-04,10150,实时/日前申报均价,159.526700,NULL,{},11478
2024-09-04,10152,日前平均出清均价,148.230000,NULL,{},11476
2024-09-04,10155,实时平均出清均价,150.870000,NULL,{},11477
2024-09-05,10150,实时/日前申报均价,159.526700,NULL,{},11487
2024-09-05,10152,日前平均出清均价,413.740000,NULL,{},11485
2024-09-05,10155,实时平均出清均价,338.500000,NULL,{},11486
2024-09-06,10150,实时/日前申报均价,159.526700,NULL,{},11496
2024-09-06,10152,日前平均出清均价,398.180000,NULL,{},11494
2024-09-06,10155,实时平均出清均价,366.440000,NULL,{},11495
2024-09-07,10150,实时/日前申报均价,159.526700,NULL,{},11505
2024-09-07,10152,日前平均出清均价,211.590000,NULL,{},11503
2024-09-07,10155,实时平均出清均价,258.210000,NULL,{},11504
2024-09-08,10150,实时/日前申报均价,159.526700,NULL,{},11514
2024-09-08,10152,日前平均出清均价,141.300000,NULL,{},11512
2024-09-08,10155,实时平均出清均价,290.630000,NULL,{},11513
2024-09-09,10150,实时/日前申报均价,159.526700,NULL,{},11523
2024-09-09,10152,日前平均出清均价,300.700000,NULL,{},11521
2024-09-09,10155,实时平均出清均价,391.260000,NULL,{},11522
2024-09-10,10150,实时/日前申报均价,159.526700,NULL,{},11532
2024-09-10,10152,日前平均出清均价,399.110000,NULL,{},11530
2024-09-10,10155,实时平均出清均价,448.570000,NULL,{},11531
2024-09-11,10150,实时/日前申报均价,159.526700,NULL,{},11541
2024-09-11,10152,日前平均出清均价,143.070000,NULL,{},11539
2024-09-11,10155,实时平均出清均价,241.170000,NULL,{},11540
2024-09-12,10150,实时/日前申报均价,159.526700,NULL,{},11550
2024-09-12,10152,日前平均出清均价,68.820000,NULL,{},11548
2024-09-12,10155,实时平均出清均价,129.020000,NULL,{},11549
2024-09-13,10150,实时/日前申报均价,159.526700,NULL,{},11559
2024-09-13,10152,日前平均出清均价,240.020000,NULL,{},11557
2024-09-13,10155,实时平均出清均价,220.310000,NULL,{},11558
2024-09-14,10150,实时/日前申报均价,159.526700,NULL,{},11568
2024-09-14,10152,日前平均出清均价,317.340000,NULL,{},11566
2024-09-14,10155,实时平均出清均价,416.760000,NULL,{},11567
2024-09-15,10150,实时/日前申报均价,159.526700,NULL,{},11577
2024-09-15,10152,日前平均出清均价,350.680000,NULL,{},11575
2024-09-15,10155,实时平均出清均价,468.890000,NULL,{},11576
2024-09-16,10150,实时/日前申报均价,159.526700,NULL,{},11586
2024-09-16,10152,日前平均出清均价,397.290000,NULL,{},11584
2024-09-16,10155,实时平均出清均价,457.910000,NULL,{},11585
2024-09-17,10150,实时/日前申报均价,159.526700,NULL,{},11595
2024-09-17,10152,日前平均出清均价,209.480000,NULL,{},11593
2024-09-17,10155,实时平均出清均价,303.800000,NULL,{},11594
2024-09-18,10150,实时/日前申报均价,159.526700,NULL,{},11604
2024-09-18,10152,日前平均出清均价,111.410000,NULL,{},11602
2024-09-18,10155,实时平均出清均价,280.730000,NULL,{},11603
2024-09-19,10150,实时/日前申报均价,159.526700,NULL,{},11613
2024-09-19,10152,日前平均出清均价,236.980000,NULL,{},11611
2024-09-19,10155,实时平均出清均价,310.900000,NULL,{},11612
2024-09-20,10150,实时/日前申报均价,159.526700,NULL,{},11622
2024-09-20,10152,日前平均出清均价,207.420000,NULL,{},11620
2024-09-20,10155,实时平均出清均价,293.370000,NULL,{},11621
2024-09-21,10150,实时/日前申报均价,159.526700,NULL,{},11631
2024-09-21,10152,日前平均出清均价,296.150000,NULL,{},11629
2024-09-21,10155,实时平均出清均价,323.130000,NULL,{},11630
2024-09-22,10150,实时/日前申报均价,159.526700,NULL,{},11640
2024-09-22,10152,日前平均出清均价,278.330000,NULL,{},11638
2024-09-22,10155,实时平均出清均价,298.310000,NULL,{},11639
2024-09-23,10150,实时/日前申报均价,159.526700,NULL,{},11649
2024-09-23,10152,日前平均出清均价,231.830000,NULL,{},11647
2024-09-23,10155,实时平均出清均价,264.140000,NULL,{},11648
2024-09-24,10150,实时/日前申报均价,159.526700,NULL,{},11658
2024-09-24,10152,日前平均出清均价,230.090000,NULL,{},11656
2024-09-24,10155,实时平均出清均价,276.070000,NULL,{},11657
2024-09-25,10150,实时/日前申报均价,159.526700,NULL,{},11667
2024-09-25,10152,日前平均出清均价,326.900000,NULL,{},11665
2024-09-25,10155,实时平均出清均价,319.680000,NULL,{},11666
2024-09-26,10150,实时/日前申报均价,159.526700,NULL,{},11676
2024-09-26,10152,日前平均出清均价,147.970000,NULL,{},11674
2024-09-26,10155,实时平均出清均价,227.370000,NULL,{},11675
