task,target_day,business_day,business_period,ds,hour_business,period,y_true,actual_available_at,source_file
realtime,2026-07-21,2026-07-21,54,2026-07-21 13:30:00,14,33_64,-49.621,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,53,2026-07-22 13:15:00,14,33_64,16.301,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,31,2026-07-22 07:45:00,8,1_32,326.82,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-23,2026-07-23,27,2026-07-23 06:45:00,7,1_32,369.457,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-23,2026-07-23,87,2026-07-23 21:45:00,22,65_96,443.417,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,91,2026-07-20 22:45:00,23,65_96,660.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,62,2026-07-18 15:30:00,16,33_64,-72.695,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,17,2026-07-22 04:15:00,5,1_32,459.16,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,12,2026-07-22 03:00:00,3,1_32,462.24,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,30,2026-07-18 07:30:00,8,1_32,-80.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,76,2026-07-20 19:00:00,19,65_96,704.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,19,2026-07-21 04:45:00,5,1_32,465.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-31,2026-07-31,94,2026-07-31 23:30:00,24,65_96,484.513,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-23,2026-07-23,70,2026-07-23 17:30:00,18,65_96,428.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,45,2026-07-22 11:15:00,12,33_64,281.94,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,16,2026-07-22 04:00:00,4,1_32,460.92,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-24,2026-07-24,6,2026-07-24 01:30:00,2,1_32,483.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,51,2026-07-22 12:45:00,13,33_64,-56.852,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,57,2026-07-22 14:15:00,15,33_64,0.407,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,63,2026-07-18 15:45:00,16,33_64,339.458,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-23,2026-07-23,48,2026-07-23 12:00:00,12,33_64,-80.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,42,2026-07-22 10:30:00,11,33_64,311.976,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,11,2026-07-18 02:45:00,3,1_32,388.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,37,2026-07-18 09:15:00,10,33_64,-80.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,28,2026-07-22 07:00:00,7,1_32,328.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-30,2026-07-30,38,2026-07-30 09:30:00,10,33_64,155.375,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,13,2026-07-18 03:15:00,4,1_32,392.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,29,2026-07-22 07:15:00,8,1_32,314.08,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,48,2026-07-22 12:00:00,12,33_64,133.003,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,83,2026-07-18 20:45:00,21,65_96,431.667,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,34,2026-07-22 08:30:00,9,33_64,332.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,38,2026-07-22 09:30:00,10,33_64,314.45,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-23,2026-07-23,28,2026-07-23 07:00:00,7,1_32,345.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,94,2026-07-17 23:30:00,24,65_96,380.471,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,9,2026-07-22 02:15:00,3,1_32,474.98,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,59,2026-07-22 14:45:00,15,33_64,339.872,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,19,2026-07-22 04:45:00,5,1_32,469.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,67,2026-07-21 16:45:00,17,65_96,418.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,75,2026-07-22 18:45:00,19,65_96,444.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,37,2026-07-22 09:15:00,10,33_64,336.162,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,15,2026-07-22 03:45:00,4,1_32,459.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,12,2026-07-21 03:00:00,3,1_32,473.636,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,2,2026-07-21 00:30:00,1,1_32,432.77,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,22,2026-07-21 05:30:00,6,1_32,482.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,85,2026-07-20 21:15:00,22,65_96,511.2,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-29,2026-07-29,40,2026-07-29 10:00:00,10,33_64,-64.618,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,90,2026-07-20 22:30:00,23,65_96,668.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,96,2026-07-21 00:00:00,24,65_96,538.32,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,78,2026-07-20 19:30:00,20,65_96,642.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,81,2026-07-20 20:15:00,21,65_96,568.4,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,16,2026-07-21 04:00:00,4,1_32,459.22,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-19,2026-07-19,37,2026-07-19 09:15:00,10,33_64,305.247,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-24,2026-07-24,40,2026-07-24 10:00:00,10,33_64,359.385,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,83,2026-07-20 20:45:00,21,65_96,560.8,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,4,2026-07-21 01:00:00,1,1_32,450.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,92,2026-07-20 23:00:00,23,65_96,615.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-24,2026-07-24,10,2026-07-24 02:30:00,3,1_32,450.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,80,2026-07-20 20:00:00,20,65_96,631.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,20,2026-07-21 05:00:00,5,1_32,470.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,82,2026-07-20 20:30:00,21,65_96,562.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,41,2026-07-22 10:15:00,11,33_64,337.587,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,89,2026-07-20 22:15:00,23,65_96,638.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,52,2026-07-22 13:00:00,13,33_64,4.687,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,30,2026-07-22 07:30:00,8,1_32,324.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,75,2026-07-20 18:45:00,19,65_96,760.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-23,2026-07-23,61,2026-07-23 15:15:00,16,33_64,357.879,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,58,2026-07-22 14:30:00,15,33_64,221.191,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,35,2026-07-22 08:45:00,9,33_64,342.84,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,87,2026-07-20 21:45:00,22,65_96,664.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,5,2026-07-21 01:15:00,2,1_32,512.5,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,94,2026-07-18 23:30:00,24,65_96,467.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-08-01,2026-08-01,25,2026-08-01 06:15:00,7,1_32,338.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-21,2026-07-21,9,2026-07-21 02:15:00,3,1_32,472.692,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-29,2026-07-29,65,2026-07-29 16:15:00,17,65_96,444.08,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,76,2026-07-18 19:00:00,19,65_96,456.289,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-22,2026-07-22,22,2026-07-22 05:30:00,6,1_32,474.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,95,2026-07-20 23:45:00,24,65_96,590.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,36,2026-07-18 09:00:00,9,33_64,-80.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
